store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Oakbrook Center,9428101,100 Oakbrook Center Ste 30,,Oak Brook,IL,60523-1838,USA,6303681002,41.850267,-87.9516585,"M, T, W, Th, F, Sa: 10.00am to 9.30pm<br/>Su: 11.00am to 7.00pm",,,
North Riverside Park Mall,9428102,7501 W Cermak Rd,,North Riverside,IL,60546-1436,USA,7084475938,41.8472084,-87.8107493,M: 10.00 am to 9.00 pm<br/>T: 10.00 am  to 9.00 pm,,,
Naperville Crossings,9423802,2940 Showplace Drive,,Naperville,IL,60564,USA,6309618229,41.7111073,-88.2074234,"Fr, Sa: 11am to 10pm",,,
Coopers Square,9432302,14658 S. LaGrange Road,,Orland Park,IL,60462,USA,7084038606,41.6229537,-87.8537509,"Mo, Tu, We, Th, Su: 11am to 9pm. Fr, Sa: 11am to 10pm",,,
New Lenox,9433301,2356 E Lincoln Hwy,,New Lenox,IL,60451,USA,8156878229,41.5094,-87.9213643,"Mo, Tu, We, Th: 1pm to 9pm. Fr, Sa, Su: 12pm to 9pm",,,
Oswego,9433401,2840 Route 34,,Oswego,IL,60543,USA,6305546443,41.699155,-88.3170041,"Mo, Tu, We, Th, Su: 12pm to 10pm. Fr, Sa: 12pm to 11pm",,,
East Gate Shopping Center,9434101,3835 East Main Street,,St. Charles,IL,60174,USA,2032148746,41.9210992,-88.2647088,"Mo, Tu, We, Th, Su: 11am to 10pm. Fr, Sa: 11am to 11pm",,,
TCBY Lemont,9434701,1243 State Street,,Lemont,IL,60439,USA,6302078674,41.6545936,-87.99806,"M, T, W, Th: 11.00am to 9.30pm<br/>F, Sa: 11.00am to 10.00pm<br/>Su: 11.00am to 9.00pm",,,
The PRIDE of Hinsdale,9439903,149 E Ogden Avenue,,Hinsdale,IL,60521,USA,6304555841,41.8167288,-87.9262521,,,,
The PRIDE of Aurora,9439901,1395 Butterfield Road,,Aurora,IL,60502,USA,6308515585,41.8123756,-88.2804791,,,,
The PRIDE of Geneva,9439902,1166 E State Street,,Geneva,IL,60134,USA,6308459300,41.887098,-88.283623,,,,
The PRIDE of Elgin,9439904,1700 N State Road Rte 31,,Elgin,IL,60123,USA,8477415784,42.0671098,-88.291559,,,,
The PRIDE of Wheaton,9439905,24W420 Geneva Road,,Wheaton,IL,60189,USA,6304621300,41.8880117,-88.1118399,,,,
Elmhurst-Sheets,9434204,158 N York St,,Elmhurst,IL,60126-2806,USA,6308328300,41.901859,-87.9402297,,,,
Grant Avenue,1060021,1833 Grant Ave,,Winnipeg,MB,R3N 2A4,CANADA,2044890440,49.8573613,-97.2021612,,,,
Landmark Brandon,1060105,1570 18th St Unit 100,,Brandon,MB,R7A 5C5,CANADA,2045710900,49.82521,-99.964212,,,,
LANDMARK THEATER COUNTRY HILLS,1060119,1120 Grant Park Ave Unit 127,,Winnipeg,MB,R3M  2A6,CANADA,2044534536,49.8574258,-97.1673561,,,,
Southlake Mall-IN-Sheets,9434202,2109 Southlake Mall,,Merrillville,IN,46410,USA,2197185333,41.4703086,-87.3069809,,,,
Georgetown Square,9261701,6422 E State Blvd,,Fort Wayne,IN,46815-7025,USA,2604932795,41.1019607,-85.0579772,"Sa, Su: 11am to 9pm",,,
Galleria Retail,9382801,425 U.S. Hwy 30 Ste 221,,Dyer,IN,46311,USA,2198652240,41.3092524,-97.6780789,,,,
Southlake Mall,9434201,2109 Southlake Mall,,Merrillville,IN,46410,USA,2197188108,41.4703086,-87.3069809,,,,
