store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Hartford SD Hotels - AmericInn Hartford Hotel & Suites,,1031 Diamond Circle,,Hartford,SD,57033,United States,[605] 528.5000,,,,,,
Fort Pierre SD Hotels - AmericInn Fort Pierre Hotel & Suites,,312 Island Dr,,Fort Pierre,SD,57532-0608,United States,[605] 223.2358,,,,,,
Valley City ND Hotels - AmericInn Valley City Hotel,,280 Winter Show Road SW,,Valley City,ND,58072,United States,[701] 845.5551,,,,,,
Belle Fourche SD Hotels - AmericInn Belle Fourche Hotel & Suites,,2312 Dakota Ave,,Belle Fourche,SD,57717,United States,[605] 892.0900,,,,,,
Charlevoix MI Hotels - AmericInn Charlevoix Hotel & Suites,,11800 US 31 North,,Charlevoix,MI,49720,United States,[231] 237.0988,,,,,,
Madison SD Hotels - AmericInn Madison Hotel & Suites,,504 10th Street SE,,Madison,SD,57042,United States,[605] 256.3076,,,,,,
Aberdeen SD Hotels - AmericInn Aberdeen Hotel & Suites,,301 Centennial Street,,Aberdeen,SD,57401,United States,[605] 225.4565,,,,,,
Boiling Springs NC Hotels - AmericInn Boiling Springs Hotel,,428 E College Avenue,,Boiling Springs,NC,28017,United States,[704] 434.9996,,,,,,
Vidalia GA Hotels - AmericInn Vidalia Hotel & Suites,,155 Mose Coleman Drive,,Vidalia,GA,30474,United States,[912] 537.2728,,,,,,
Eagle CO Hotels - AmericInn Eagle Hotel & Suites,,0085 Pond Road,,Eagle,CO,81631,United States,[970] 328.5155,,,,,,
Dickinson ND Hotels - AmericInn Dickinson Hotel & Suites,,229 15th Street West,,Dickinson,ND,58601,United States,[701] 225.1400,,,,,,
Rehoboth Beach DE Hotels - AmericInn Rehoboth Beach Hotel & Suites,,36012 Airport Road,,Rehoboth Beach,DE,19971,United States,[302] 226.0700,,,,,,
AmericInn Denver Airport,,7010 Tower Road,,Denver Airport,CO,80249,United States,303.373.5900,,,,,,
Ft Collins CO Hotels - AmericInn Ft. Collins Hotel & Suites,,7645 Westgate Drive,,Windsor,CO,80528,United States,[970] 226.1232,,,,,,
Chamberlain SD Hotels - AmericInn Chamberlain Hotel & Suites,,1981 East King Street,,Chamberlain,SD,57325-0654,United States,[605] 734.0985,,,,,,
Griswold CT Hotels - AmericInn Griswold Hotel & Suites,,375 Voluntown Road,,Griswold,CT,06351,United States,[860] 376.3200,,,,,,
