store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Gaithersburg,172083,22 Grand Corner Avenue,,Gaithersburg,MD,20878,United States,3019751009,39.1179175,-77.20022089999999,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-9:00 PM, saturday 10:00 AM-9:00 PM, sunday 11:00 AM-6:00 PM",,,
Legacy,172044,748 Legacy Place,,Dedham,MA,02026,United States,7813293200,42.2307228,-71.17734,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-9:00 PM, saturday 10:00 AM-9:00 PM, sunday 11:00 AM-6:00 PM",,,
Derby,172045,92 Derby Street,,Hingham,MA,02043,United States,7817496700,42.1785417,-70.9090404,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-9:00 PM, saturday 10:00 AM-9:00 PM, sunday 11:00 AM-6:00 PM",,,
Newbury Street,172055,160 Newbury Street,,Boston,MA,02116,United States,6174240004,42.3504301,-71.0783917,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-6:00 PM",,,
Lynnfield,172056,1245 Market Street,,Lynnfield,MA,01940,United States,7813342300,42.515936,-71.0340409,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-9:00 PM, saturday 10:00 AM-9:00 PM, sunday 11:00 AM-6:00 PM",,,
Chestnut Hill,172062,33 Boylston Street, Suite 3343,Chestnut Hill,MA,02467,United States,6172322003,42.3227864,-71.1687194,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-6:00 PM",,,
Wellesley,172121,200 Linden Street,,Wellesley,MA,02482,United States,7814164200,42.30156729999999,-71.29153210000001,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-6:00 PM",,,
Ann Arbor,172058,3070 Washtenaw Avenue, Suite 103,Ann Arbor,MI,48104,United States,7344779000,42.2567397,-83.6978267,"monday 10:00 AM-6:00 PM, tuesday 10:00 AM-6:00 PM, wednesday 10:00 AM-6:00 PM, thursday 10:00 AM-6:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-5:00 PM",,,
Birmingham,172059,172 W. Maple Road,,Birmingham,MI,48009,United States,2482583100,42.5468821,-83.21596939999999,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 11:00 AM-6:00 PM, sunday 11:00 AM-6:00 PM",,,
Seaport District,172144,101 Seaport Boulevard,,Boston,MA,02210,United States,,42.3514207,-71.0452507,,,,
Edina,172054,3290 Galleria,,Edina,MN,55435,United States,9529221100,44.8770142,-93.3250454,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-9:00 PM, saturday 10:00 AM-8:00 PM, sunday 10:00 AM-6:00 PM",,,
Inside Macy's Southdale Center,172509,100 Southdale Center,,Edina,MN,55435,United States,9529242211,44.881449,-93.32645099999999,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-10:00 PM, saturday 10:00 AM-10:00 PM, sunday 11:00 AM-7:00 PM",,,
Country Club Plaza,172089,415 Nichols Road,,Kansas City,MO,64112,United States,8167565200,39.0410144,-94.59231600000001,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 12:00 PM-6:00 PM",,,
University Village,172061,2661 NE 46th Street,,Seattle,WA,98105,United States,2065277000,47.6616371,-122.2985535,"monday 9:30 AM-9:00 PM, tuesday 9:30 AM-9:00 PM, wednesday 9:30 AM-9:00 PM, thursday 9:30 AM-9:00 PM, friday 9:30 AM-9:00 PM, saturday 9:30 AM-9:00 PM, sunday 11:00 AM-6:00 PM",,,
Princeton,172005,72 Palmer Square,,Princeton,NJ,08542,United States,6094979100,40.3499288,-74.6610721,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-8:30 PM, friday 10:00 AM-8:30 PM, saturday 10:00 AM-6:00 PM, sunday 11:00 AM-6:00 PM",,,
Denville,172006,3056 State Route 10,,West Denville,NJ,07834,United States,9736591900,40.8663643,-74.50642979999999,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-6:00 PM",,,
Marlton Square,172007,300 Route 73 South, Suite M,Marlton,NJ,08053,United States,8568107606,39.8755,-74.922868,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-6:00 PM",,,
Resort Spa at The Tropicana,172008,2801 Pacific Avenue,,Atlantic City,NJ,08401,United States,6093477778,39.3539088,-74.4457116,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-10:00 PM, friday 10:00 AM-10:00 PM, saturday 9:00 AM-10:00 PM, sunday 10:00 AM-9:00 PM",,,
Shrewsbury,172009,571 Route 35,,Shrewsbury,NJ,07702,United States,7328427300,40.3327913,-74.0610162,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-9:00 PM, saturday 10:00 AM-6:00 PM, sunday 11:00 AM-6:00 PM",,,
Westfield,172010,82 Elm Street,,Westfield,NJ,07090,United States,9082331100,40.6516692,-74.3478863,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-6:00 PM, sunday 11:00 AM-6:00 PM",,,
Englewood,172013,30 South Dean Street,,Englewood,NJ,07631,United States,2018717800,40.89276,-73.9749345,"monday 10:00 AM-6:00 PM, tuesday 10:00 AM-6:00 PM, wednesday 10:00 AM-6:00 PM, thursday 10:00 AM-6:00 PM, friday 10:00 AM-6:00 PM, saturday 10:00 AM-6:00 PM, sunday Closed-",,,
Bridgewater Commons,172016,640 Commons Way,,Bridgewater,NJ,08807,United States,9082031700,40.5827298,-74.6144248,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-6:00 PM",,,
Marlton 2,172037,500 Route 73 South,,Marlton,NJ,08053,United States,8569859226,39.9001412,-74.9317018,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-9:00 PM, saturday 10:00 AM-9:00 PM, sunday 11:00 AM-6:00 PM",,,
Tice's Corner Marketplace,172040,391 Chestnut Ridge Road,,Woodcliff Lake,NJ,07677,United States,2019309500,41.0446017,-74.0719885,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday Closed-",,,
Summit,172050,374 Springfield Avenue,,Summit,NJ,07901,United States,9089180999,40.7178788,-74.3578246,"monday 10:00 AM-6:00 PM, tuesday 10:00 AM-6:00 PM, wednesday 10:00 AM-6:00 PM, thursday 10:00 AM-6:00 PM, friday 10:00 AM-6:00 PM, saturday 10:00 AM-6:00 PM, sunday 11:00 AM-6:00 PM",,,
Montclair,172063,30 South Park Street,,Montclair,NJ,07042,United States,9737440002,40.8144795,-74.21999629999999,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-6:00 PM",,,
Brook 35 Plaza,172087,2150 Route 35, Suite 22/23E,Sea Girt,NJ,08750,United States,7324491055,40.1391955,-74.0610664,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-6:00 PM, sunday 11:00 AM-5:00 PM",,,
Ridgewood,172102,29 E Ridgewood Avenue,,Ridgewood,NJ,07450,United States,2012510935,40.9798777,-74.1192513,"monday 10:00 AM-6:00 PM, tuesday 10:00 AM-6:00 PM, wednesday 10:00 AM-6:00 PM, thursday 10:00 AM-6:00 PM, friday 10:00 AM-6:00 PM, saturday 10:00 AM-6:00 PM, sunday Closed-",,,
Morristown,172122,2 South Street,,Morristown,NJ,07960,United States,9732900006,40.7963049,-74.48077099999999,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-6:00 PM",,,
Inside Macy's Garden State,172507,500 Garden State Plaza Boulevard,,Paramus,NJ,07652,United States,2012913286,40.9176203,-74.07590809999999,"monday 10:00 AM-10:00 PM, tuesday 10:00 AM-9:30 PM, wednesday 10:00 AM-9:30 PM, thursday 10:00 AM-9:30 PM, friday 10:00 AM-9:30 PM, saturday 9:00 AM-11:00 PM, sunday Closed-",,,
Closter,172125,93 VerValen Street,,Closter,NJ,07624,United States,2017680008,40.9684162,-73.9551101,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday Closed-",,,
Millburn,172156,341 Millburn Avenue,,Millburn,NJ,07041,United States,,40.7241544,-74.30711,,,,
Woodbury Common,172014,8285 Jericho Turnpike,,Woodbury,NY,11797,United States,5163671300,40.8170225,-73.4673318,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-6:00 PM",,,
Upper West Side,172032,2305 Broadway,,New York,NY,10024,United States,2127990500,40.7867446,-73.97818769999999,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-6:00 PM",,,
75th & 3rd,172038,1311 Third Avenue,,New York,NY,10021,United States,2123961500,40.7716943,-73.95883010000001,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-6:00 PM",,,
Union Square,172048,865 Broadway,,New York,NY,10003,United States,2122438100,40.737588,-73.990521,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-9:00 PM, saturday 10:00 AM-9:00 PM, sunday 11:00 AM-6:00 PM",,,
Rye,172052,61 Purchase Street,,Rye,NY,10580,United States,9149211600,40.98386,-73.6851156,"monday 10:00 AM-6:00 PM, tuesday 10:00 AM-6:00 PM, wednesday 10:00 AM-6:00 PM, thursday 10:00 AM-6:00 PM, friday 10:00 AM-6:00 PM, saturday 10:00 AM-6:00 PM, sunday 11:00 AM-6:00 PM",,,
West Village,172060,404 6th Avenue,,New York,NY,10011,United States,2122288550,40.7336485,-73.9991762,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-7:00 PM",,,
Wheatley Plaza,172067,320 Wheatley Plaza,,Greenvale,NY,11548,United States,5166250005,40.8097253,-73.6263683,"monday 10:00 AM-6:00 PM, tuesday 10:00 AM-6:00 PM, wednesday 10:00 AM-6:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-6:00 PM, saturday 10:00 AM-6:00 PM, sunday 12:00 PM-6:00 PM",,,
American Manhasset,172069,2034 Northern Boulevard,,Manhasset,NY,11030,United States,5166273777,40.796399,-73.6721374,"monday 10:00 AM-6:00 PM, tuesday 10:00 AM-6:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-6:00 PM, saturday 10:00 AM-6:00 PM, sunday 11:00 AM-6:00 PM",,,
92nd & Broadway,172070,2477 Broadway,,New York,NY,10025,United States,2123621333,40.7923592,-73.9739278,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-7:00 PM",,,
Madison Avenue,172071,1208 Madison Avenue,,New York,NY,10128,United States,2127222260,40.7821297,-73.9580991,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-6:00 PM",,,
Chelsea,172075,695 Avenue of the Americas,,New York,NY,10010,United States,2123370777,40.7423347,-73.9932224,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-9:00 PM, saturday 10:00 AM-9:00 PM, sunday 11:00 AM-7:00 PM",,,
Bronxville,172079,48 Pondfield Road,,Bronxville,NY,10708,United States,9147790009,40.9409781,-73.83410310000001,"monday 10:00 AM-6:00 PM, tuesday 10:00 AM-6:00 PM, wednesday 10:00 AM-6:00 PM, thursday 10:00 AM-6:00 PM, friday 10:00 AM-6:00 PM, saturday 10:00 AM-6:00 PM, sunday 11:00 AM-6:00 PM",,,
Amsterdam,172084,341 Amsterdam Avenue,,New York,NY,10024,United States,2123621440,40.7812445,-73.9793758,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-7:00 PM",,,
88th & 3rd,172088,1566 Third Avenue,,New York,NY,10128,United States,6463516701,40.7801296,-73.9533483,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-7:00 PM",,,
Tribeca,172104,275 Greenwich Street,,New York,NY,10007,United States,6468697327,40.7151336,-74.0109954,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-6:00 PM",,,
Columbus Avenue,172109,184 Columbus Avenue,,New York,NY,10023,United States,2123621660,40.77519270000001,-73.9807826,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-7:00 PM",,,
Third Avenue,172111,1164 Third Avenue,,New York,NY,10065,United States,2129881141,40.767213,-73.9628649,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 10:00 AM-7:00 PM",,,
East Hampton,172112,67 Main Street,,East Hampton,NY,11937,United States,6313240330,40.9626618,-72.18669489999999,"monday 10:00 AM-6:00 PM, tuesday 10:00 AM-6:00 PM, wednesday 10:00 AM-6:00 PM, thursday 10:00 AM-6:00 PM, friday 10:00 AM-6:00 PM, saturday 10:00 AM-6:00 PM, sunday 11:00 AM-6:00 PM",,,
Grand Central Station,172133,420 Lexington Avenue ,,New York,NY,10170,United States,2124990908,40.7526842,-73.9759022,"monday 10:00 AM-8:00 PM, tuesday 10:00 AM-8:00 PM, wednesday 10:00 AM-8:00 PM, thursday 10:00 AM-8:00 PM, friday 10:00 AM-8:00 PM, saturday 10:00 AM-8:00 PM, sunday 11:00 AM-7:00 PM",,,
Southampton,172153,46 Main Street,,Southhampton,NY,11968,United States,6312830255,40.8854913,-72.3891526,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-6:00 PM",,,
First Avenue,172143,1044 First Avenue,,New York,NY,10022,United States,,40.7580642,-73.9628195,,,,
Charlotte,172134,9830 Rea Road, Space A,Charlotte,NC,28277,United States,,35.0346832,-80.806866,,,,
Cleveland,172049,28699 Chagrin Boulevard,,Woodmere,OH,44122,United States,2164643000,41.4634185,-81.47674990000002,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-5:00 PM",,,
Inside Macy's Kenwood,172508,7875 Montgomery Road,,Cincinnati,OH,45236,United States,5132476490,39.2025027,-84.3770223,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-10:00 PM, friday 10:00 AM-10:00 PM, saturday 10:00 AM-10:00 PM, sunday 11:00 AM-7:00 PM",,,
Inside Macy's Easton Town Center,172523,4141 Easton Loop East,,Columbus,OH,43219,United States,6143422215,40.0531185,-82.9131101,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-10:00 PM, saturday 10:00 AM-10:00 PM, sunday 10:00 AM-7:00 PM",,,
Tulsa - Center One,172128,3524 S Peoria Avenue, Space C,Tulsa,OK,74105,United States,9187491070,36.1127694,-95.97597789999999,"monday 10:00 AM-6:00 PM, tuesday 10:00 AM-6:00 PM, wednesday 10:00 AM-6:00 PM, thursday 10:00 AM-6:00 PM, friday 10:00 AM-6:00 PM, saturday 10:00 AM-6:00 PM, sunday 11:00 AM-5:00 PM",,,
Bridgeport Village,172065,7291 SW Bridgeport Road,,Portland,OR,97224,United States,5036030404,45.39527,-122.7511012,"monday 10:00 AM-9:00 PM, tuesday 10:00 AM-9:00 PM, wednesday 10:00 AM-9:00 PM, thursday 10:00 AM-9:00 PM, friday 10:00 AM-9:00 PM, saturday 10:00 AM-9:00 PM, sunday 11:00 AM-6:00 PM",,,
Brewery Blocks,172077,1037 NW Couch Street,,Portland,OR,97209,United States,5032222500,45.5237983,-122.6818348,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-6:00 PM",,,
Philadelphia,172003,1707 Walnut Street,,Philadelphia,PA,19103,United States,2155693100,39.95023380000001,-75.16941729999999,"monday 10:00 AM-7:00 PM, tuesday 10:00 AM-7:00 PM, wednesday 10:00 AM-7:00 PM, thursday 10:00 AM-7:00 PM, friday 10:00 AM-7:00 PM, saturday 10:00 AM-7:00 PM, sunday 11:00 AM-6:00 PM",,,
